order_id,create_ts,sku_list,waiting_time
O02233,64644.32683635578,"[35, 9, 3, 682, 603, 13, 9, 1, 488, 94, 515]",10800
O02234,64650.09127409365,"[277, 3, 322, 31, 2, 4, 3, 5, 862]",43200
O02235,64710.68592712332,"[10, 13, 3, 103, 290]",21600
O02236,64732.444162516236,"[12, 44, 155, 927, 281, 35]",21600
O02237,64733.84988385988,"[31, 5, 27, 2, 434, 1]",21600
O02238,64744.015525002316,"[42, 2, 439, 75, 1, 6, 1]",10800
O02239,64744.914339894654,"[748, 394, 2, 1, 1, 11, 25, 1]",43200
O02240,64772.813325303105,"[485, 650, 413, 17, 2, 8]",10800
O02241,64867.65423174332,"[23, 1, 169, 55, 583, 11, 2, 214, 9]",21600
O02242,64894.06249201972,"[8, 9, 670, 212, 9, 4, 796, 1, 588, 9]",10800
O02243,64909.78496327899,"[85, 2, 245, 1, 117, 36, 1, 31, 249]",21600
O02244,64922.99902371263,"[1, 389, 1, 9, 244, 8, 1, 921]",21600
O02245,64974.60435613348,"[4, 900, 564, 5, 1]",21600
O02246,64984.78473758611,"[1, 151, 1, 1, 323]",10800
O02247,64998.31227725575,"[1, 3, 711, 1, 1, 7, 1, 27]",10800
O02248,65068.07093212903,"[13, 431, 5, 2, 167, 8, 363, 55, 816, 271]",43200
O02249,65103.665846901116,"[3, 14, 566, 385, 69, 2, 3, 568, 218, 10]",10800
O02250,65185.16316056681,"[15, 61, 319, 13, 5, 24]",21600
O02251,65188.37909497897,"[145, 325, 552, 109, 45, 30, 1, 1, 1]",43200
O02252,65235.59685088388,"[97, 2, 138, 18, 406, 16, 3, 564, 14, 98]",21600
O02253,65286.20180349862,"[494, 16, 29, 680, 8, 355]",10800
O02254,65292.66390545652,"[292, 265, 208, 3, 2, 5, 1, 5, 4, 201, 171]",21600
O02255,65312.68082690865,"[66, 1, 271, 3, 28, 309, 11]",21600
O02256,65334.7368081387,"[1, 148, 14, 4, 2, 1, 2, 27]",10800
O02257,65430.98785228475,"[647, 5, 6, 107, 8]",43200
O02258,65474.918338493735,"[12, 20]",43200
O02259,65562.3313870598,"[38, 5, 364, 2, 1, 1]",10800
O02260,65563.12873704331,"[13, 646, 38, 103, 16, 1, 3]",43200
O02261,65565.60345319305,"[616, 482, 24, 703, 5, 4, 2, 1, 212]",21600
O02262,65603.2955795968,"[204, 395, 261, 779, 524, 9, 664, 31, 338]",10800
O02263,65629.92946800526,"[4, 3, 33, 191, 1, 2, 674]",10800
O02264,65649.79925253298,"[228, 1, 96, 5, 50, 8]",21600
O02265,65686.14708550242,"[564, 4, 1, 3, 14, 657]",10800
O02266,65714.45139461283,"[738, 1, 1, 2, 1, 73, 15, 269]",21600
O02267,65725.02162988599,"[923, 8, 20, 13, 798, 2, 13, 174, 3]",10800
O02268,65755.65097345525,"[1, 827, 50]",10800
O02269,65760.44733754959,"[459, 3, 338, 1, 7]",21600
O02270,65814.6605922225,"[2, 184, 33, 2, 1, 15]",21600
O02271,65879.85857614904,"[5, 2, 2, 1, 17, 426, 1, 2, 823]",21600
O02272,65914.4908410721,"[941, 190, 62, 96, 1, 600, 1]",21600
O02273,65926.00841189016,"[143, 13, 1, 639, 1, 13, 5, 747, 4]",10800
O02274,66002.61837795252,"[107, 3, 679, 91, 834, 18]",43200
O02275,66021.01179719009,"[100, 1, 38, 1, 1, 298, 1, 7, 53]",10800
O02276,66070.19079999006,"[1, 4, 52, 4, 43, 1, 1, 9, 476, 85, 13]",10800
O02277,66085.31351859107,"[22, 881, 3, 811, 84, 196, 2, 1, 597]",21600
O02278,66132.53741058473,"[2, 998, 26, 707, 2, 1, 6, 381, 13, 306, 96, 5]",21600
O02279,66166.48192393938,"[3, 2, 198, 14, 11, 1, 3]",10800
O02280,66174.87928631529,"[1, 3, 1, 29, 1, 2]",10800
O02281,66184.65803344412,"[5, 8, 9, 198, 1]",21600
O02282,66185.98817667094,"[1, 976, 143, 369, 30, 1, 8]",21600
O02283,66208.86626242593,"[542, 55, 12, 941, 41, 585, 8]",10800
O02284,66227.21198895038,"[29, 25, 92, 23, 142, 122, 1]",43200
O02285,66236.39516723216,"[2, 61, 228, 250, 1, 10]",21600
O02286,66240.14738136418,"[1, 133, 82, 17, 898, 3, 64]",43200
O02287,66252.78422616715,"[45, 1, 814, 507, 3]",21600
O02288,66257.8701734532,"[2, 2, 21]",43200
O02289,66266.9459477337,"[222, 2, 5, 194, 196, 2, 4, 1]",10800
O02290,66301.6465357178,"[853, 7, 4, 3, 19, 1, 42, 1, 5, 1]",21600
O02291,66308.4024637696,"[3, 1, 1, 19, 637, 4, 641, 5, 4]",10800
O02292,66326.59029856579,"[3, 14, 424, 113, 1, 724]",10800
O02293,66330.97616454744,"[875, 891, 1, 1, 2, 599, 2, 2]",21600
O02294,66376.25452636322,"[43, 11, 30, 4, 2, 11]",21600
O02295,66391.41559883351,"[6, 10, 1, 1, 1, 51, 1, 24, 1]",21600
O02296,66498.02155027208,"[1, 1, 1, 619, 3, 1, 547, 1, 169]",21600
O02297,66587.88258220864,"[2, 494, 389, 3, 1, 13, 1, 582, 750]",21600
O02298,66604.45841331237,"[975, 728, 4, 7, 1, 21, 4]",21600
O02299,66604.56852503482,"[1, 4, 1, 5, 1, 3]",21600
O02300,66606.65741552397,"[1, 197, 6, 973]",21600
O02301,66615.80457108722,"[1, 6, 5, 649, 2, 11]",21600
O02302,66674.49979886689,"[19, 826, 57, 4, 638, 445, 811, 30]",21600
O02303,66674.56963796398,"[5, 1, 96, 3, 59]",10800
O02304,66730.46532946141,"[1, 16, 133, 14, 1, 1, 906]",21600
O02305,66737.13523867997,"[347, 508, 223, 143, 3, 507, 30, 86]",21600
O02306,66739.43432450634,"[119, 110, 634, 3, 28, 104, 453, 2, 3]",21600
O02307,66739.81439760969,"[3, 862, 109, 109, 667, 3, 459]",10800
O02308,66756.96955058025,"[18, 445, 236, 72, 638, 63, 35, 1, 1]",10800
O02309,66760.76891568194,"[5, 83, 27, 4, 110, 52, 875]",10800
O02310,66828.19397586184,"[1, 15, 3, 6, 1, 4, 1, 8, 6]",21600
O02311,66835.50311703772,"[9, 5, 790, 2, 403, 193]",21600
O02312,66848.71545044583,"[19, 933, 737, 78, 1]",10800
O02313,66851.15758193478,"[1, 2, 133, 59, 27, 1, 17, 7]",10800
O02314,66855.72140751944,"[1, 2, 1, 1, 1]",21600
O02315,66892.52366564574,"[138, 6, 1, 1, 1, 3, 61, 13]",21600
O02316,66930.95945866896,"[5, 1, 4, 112, 5, 28]",21600
O02317,66934.90692690082,"[453, 475, 2, 4, 914, 1, 12, 1, 11, 1]",10800
O02318,66941.76831421304,"[1, 598, 244, 443, 164, 1]",21600
O02319,66955.44501638164,"[693, 1, 118, 26, 11, 3, 540]",43200
O02320,66955.50661007313,"[1, 3, 116, 756, 213, 1, 30]",21600
O02321,66988.66695197363,"[4, 3, 641, 728, 1, 11, 19, 2]",21600
O02322,67001.37184385733,"[228, 4, 1, 1, 150, 768, 18, 7, 21]",10800
O02323,67017.7410375827,"[207, 65, 1, 543, 328, 78, 42, 424]",10800
O02324,67044.24204122055,"[2, 13, 2, 4, 405, 33, 8]",43200
O02325,67084.62126098352,"[358, 47, 2, 1, 4, 1]",10800
O02326,67118.63697438105,"[339, 1, 1, 817, 3, 448, 253]",21600
O02327,67173.42887400636,"[2, 94, 154, 2, 1, 1, 53]",21600
O02328,67187.30088301175,"[2, 425, 4, 1, 2, 197, 1]",10800
O02329,67207.12333185002,"[3, 15, 12, 1, 100, 2, 13]",21600
O02330,67224.54674616434,"[928, 2, 300, 1, 4, 903, 132]",10800
O02331,67259.58318431421,"[3, 753, 12, 4, 428, 36, 2, 1]",10800
O02332,67275.09675410115,"[236, 2, 2, 9, 3, 163, 290, 543]",21600
O02333,67298.85604562446,"[2, 8, 1, 2, 631, 7]",21600
O02334,67333.74764452857,"[814, 1, 9, 397, 1, 97, 1, 528, 206]",10800
O02335,67357.40751042622,"[178, 980, 2, 4, 1, 14, 2, 4]",10800
O02336,67363.24187310471,"[193, 68, 448, 2, 17, 7, 52, 998]",10800
O02337,67387.59116316063,"[8, 72, 1, 275, 1, 3]",21600
O02338,67388.64839028682,"[1, 2, 452, 533, 1, 13, 3, 8, 4]",21600
O02339,67442.546961841,"[749, 7, 142, 1, 4, 12, 1, 1, 2]",21600
O02340,67451.3721025787,"[219, 983, 236, 333, 2, 4, 11]",21600
O02341,67454.76231583871,"[7, 3, 2, 6, 1, 826, 10, 67, 427, 84]",10800
O02342,67460.12032902049,"[2, 321, 272, 2, 858, 361]",43200
O02343,67498.41121121972,"[1, 846, 6]",10800
O02344,67508.90071583533,"[4, 832, 2, 319, 11, 4, 1]",43200
O02345,67529.31525844242,"[32, 697, 428, 19, 1, 36, 129, 1, 1]",21600
O02346,67541.02064881651,"[92, 5, 1, 4]",21600
O02347,67563.60303051682,"[891, 1, 38, 292, 1, 422, 256, 688]",10800
O02348,67622.83766394731,"[1, 862, 31, 13, 583, 126]",21600
O02349,67686.71176190545,"[357, 704, 169, 133, 2, 344, 495, 3, 240]",21600
O02350,67692.61079440947,"[1, 43, 311, 29, 1, 561]",43200
O02351,67709.9601857887,"[684, 509, 8, 965]",21600
O02352,67711.06151519033,"[1, 824, 7, 15, 2, 14]",21600
O02353,67743.6293274925,"[76, 222, 233, 2, 411, 33]",43200
O02354,67777.05780408066,"[1, 5, 40, 2, 1, 617, 4, 929, 2, 39]",21600
O02355,67830.95393735413,"[16, 3, 505, 7, 9, 3, 4, 17]",21600
O02356,67900.55541008229,"[1, 2, 10, 1, 743, 1, 268, 20, 2, 4]",21600
O02357,67909.2234625251,"[4, 722, 2, 7, 474, 10, 21]",10800
O02358,67967.06194621284,"[1, 18, 1, 1, 614, 1, 538, 452]",21600
O02359,68001.53810438274,"[994, 25, 1, 29, 2, 2, 27, 735]",10800
O02360,68069.31101631219,"[321, 169, 2, 55, 1, 5, 4, 84]",10800
O02361,68077.89876242653,"[4, 151, 23, 356, 248, 2, 11, 9, 162, 2]",10800
O02362,68148.45803532808,"[12, 1, 1, 20, 2, 3]",21600
O02363,68166.8304522371,"[8, 9, 1, 13, 311, 14, 2, 2]",21600
O02364,68211.12626374776,"[464, 115, 17, 1, 31, 124, 3, 867, 1, 11]",21600
O02365,68260.51417008125,"[231, 229, 7, 3, 2, 143, 1, 483]",21600
O02366,68376.79031566526,"[453, 6, 303, 24, 165, 141, 1, 443]",21600
O02367,68391.41752828816,"[14, 724, 456, 475, 59, 585, 3, 17]",21600
O02368,68430.67534672642,"[1, 129, 1, 6, 65, 106, 2]",21600
O02369,68478.7997132694,"[38, 34, 76, 2, 1, 3, 1, 718, 651]",10800
O02370,68499.08408652851,"[259, 267, 3, 138, 1, 556, 509]",21600
O02371,68506.77955445606,"[695, 29, 1, 11, 26, 668]",21600
O02372,68562.21091337875,"[465, 2, 287, 638, 178, 854, 2, 6]",10800
O02373,68580.53144732318,"[20, 2, 89, 620, 1, 819, 1, 1, 19, 1]",21600
O02374,68662.14738483343,"[646, 792, 2, 1, 1, 63, 2, 1, 1]",21600
O02375,68679.18304137446,"[32, 0, 201, 1, 81, 1, 4, 11, 94]",21600
O02376,68680.36246708206,"[2, 71, 704, 9, 23, 64, 193, 117, 3]",10800
O02377,68681.04997870003,"[5, 2, 388, 1, 2, 2, 285, 1, 4]",21600
O02378,68695.79093098662,"[397, 249, 3, 388, 8, 17, 272]",21600
O02379,68702.22370048237,"[458, 6, 2, 128, 1, 3, 19, 5]",43200
O02380,68718.3187106055,"[2, 216, 275, 788, 15, 116, 1]",21600
O02381,68728.16570016241,"[1, 1, 755, 5, 2, 7, 304, 4, 192]",10800
O02382,68742.60145591538,"[3, 6, 760, 6, 619, 3, 15, 156]",21600
O02383,68820.79158433591,"[1, 522, 1, 618, 1, 2, 11]",43200
O02384,68831.24837894327,"[13, 2, 239, 8, 500, 3, 741, 146, 1]",10800
O02385,68908.30859355294,"[23, 105, 24, 2, 1, 7, 11, 1, 215]",21600
O02386,68956.36686129744,"[101, 1, 15, 1, 67, 268, 22, 114]",21600
O02387,69019.19849897054,"[1, 286, 643, 8, 562, 255, 803, 39, 147, 931, 817]",21600
O02388,69046.76091032436,"[1, 2, 527, 1]",10800
O02389,69116.25857383087,"[45, 8, 2, 2, 246, 46]",43200
O02390,69117.949882882,"[105, 207, 85, 10, 994, 32]",43200
O02391,69135.04493278502,"[524, 8, 225, 49, 169, 4, 70]",10800
O02392,69200.90965569591,"[2, 650, 38, 904, 65, 131, 704]",43200
O02393,69272.20456077454,"[224, 91, 563]",43200
O02394,69319.89970319509,"[117, 24, 319, 59, 907, 8, 831, 1, 108, 7]",21600
O02395,69350.9609667036,"[589, 78, 1, 2, 8, 15, 1, 1]",21600
O02396,69363.3809043125,"[72, 33, 3, 580, 13, 1, 860, 9]",10800
O02397,69401.46072557916,"[8, 155, 4, 11, 1, 4]",43200
O02398,69420.03774019935,"[12, 60, 563, 8, 399, 244, 317, 47]",21600
O02399,69480.85689702771,"[576, 7, 11, 6, 2, 459, 10, 111, 67, 7, 2]",43200
O02400,69501.74054174565,"[1, 103, 113, 232, 142, 30, 8, 5]",10800
O02401,69513.41481992468,"[213, 1, 5, 657, 875, 92, 2, 50, 276]",43200
O02402,69516.3985868813,"[1, 4, 1, 699]",21600
O02403,69527.2033973906,"[573, 1, 1, 1, 332, 316, 221, 148, 1, 1]",10800
O02404,69589.8365428782,"[1, 9, 1, 40, 365, 930, 889, 168]",21600
O02405,69598.99507784676,"[436, 882, 1, 2, 1, 87, 1, 953, 11, 521]",21600
O02406,69600.4118029297,"[956, 3, 976, 1, 20, 9, 67]",21600
O02407,69624.84315528676,"[2, 80, 65, 485, 109, 24, 782, 83]",21600
O02408,69663.50372387549,"[3, 3, 10, 667, 24, 7]",21600
O02409,69677.69331693224,"[1, 354, 174, 807, 73, 91, 1, 837]",43200
O02410,69718.83483924867,"[10, 484, 2, 500, 2, 1, 4, 8, 236]",21600
O02411,69733.8176163475,"[296, 1, 1, 20, 6, 986, 172, 867, 40, 1]",43200
O02412,69738.28985734396,"[4, 8, 837, 1, 1, 5, 2, 5]",43200
O02413,69744.89201677832,"[4, 158, 407, 154, 3, 15, 950, 3, 2, 517]",10800
O02414,69824.50907629821,"[1, 1, 1, 977, 1, 1, 1]",21600
O02415,69838.38325053742,"[178, 35, 23, 1, 808, 164, 6, 496, 66]",10800
O02416,69842.32543743534,"[2, 1, 352, 1, 27, 972, 25, 98]",10800
O02417,69888.08240809863,"[1, 114, 5, 2, 389]",10800
O02418,69892.00753238067,"[984, 185, 1, 10, 38, 15, 1, 2]",10800
O02419,69931.24595102714,"[2, 355, 201, 3, 13, 29, 27]",43200
O02420,69934.59690635942,"[536, 1, 39, 5, 148, 382, 83, 65, 5]",21600
O02421,69940.30734329902,"[2, 18, 666, 156, 999, 862, 5]",10800
O02422,69970.17718609454,"[2, 5, 2, 5, 9, 17, 431]",21600
O02423,69980.54952328639,"[27, 38, 72, 3, 47]",21600
O02424,70044.60638450971,"[1, 103, 7, 642, 3, 4, 23, 9, 1, 469]",43200
O02425,70046.56565533944,"[190, 1, 33, 69, 207, 1, 1]",21600
O02426,70071.77930561421,"[13, 125, 1, 15, 64, 2]",10800
O02427,70076.0096625993,"[2, 108, 4, 2, 10, 740, 9, 234, 31, 348, 24]",21600
O02428,70083.76599666831,"[17, 1, 373, 141, 28, 1, 309, 9, 12]",43200
O02429,70090.91396905377,"[3, 177, 1, 1, 400, 29]",21600
O02430,70110.81009643342,"[13, 870, 682, 4]",21600
O02431,70111.08527376896,"[2, 2, 129, 1]",10800
O02432,70147.68319681851,"[2, 40, 654, 1, 4, 1, 1]",10800
O02433,70173.5347318949,"[305, 885, 148, 1, 1, 27]",10800
O02434,70189.47408662086,"[78, 10, 2, 3, 3, 19, 17]",10800
O02435,70191.84175233432,"[610, 1, 3, 827, 5, 187, 231]",10800
O02436,70202.7386612714,"[79, 4, 95, 18, 1, 976, 288, 18, 173, 36, 6]",10800
O02437,70251.15590618864,"[3, 504, 3, 1, 11, 700]",21600
O02438,70282.35188439145,"[1, 2, 62, 2, 23, 379, 18]",21600
O02439,70311.42258268272,"[260, 9, 82, 1, 1, 6, 3, 4]",10800
O02440,70313.07262289351,"[462, 188, 1, 1, 5, 1, 230, 3]",21600
O02441,70341.92797739593,"[603, 988, 2, 10, 83, 5, 29, 1]",10800
O02442,70350.89414179842,"[496, 1, 78, 319, 48, 530, 1, 51]",43200
O02443,70353.66796544378,"[216, 1, 1, 60, 27, 2, 80, 35, 685]",10800
O02444,70400.38953896129,"[464, 985, 1, 372, 798]",10800
O02445,70406.99810931439,"[18, 644, 824, 53, 2, 11, 17, 28, 7]",10800
O02446,70414.22668315911,"[1, 496, 478]",10800
O02447,70426.5354918405,"[655, 579, 92, 13, 1, 14, 937, 193, 1]",21600
O02448,70445.31352059181,"[1, 2, 795, 2, 934]",43200
O02449,70456.79434270386,"[162, 241, 1, 5, 193, 2, 2]",21600
O02450,70461.07088369147,"[458, 869, 744, 112, 23, 397, 623, 1, 5, 1]",10800
O02451,70500.84790417537,"[4, 399, 1, 440, 1, 3, 834]",10800
O02452,70542.26719811537,"[139, 5, 1, 44, 744, 118, 2, 39]",21600
O02453,70548.91084330027,"[442, 88, 16, 1, 62, 1, 16, 24, 401]",43200
O02454,70554.93495559451,"[798, 471, 355, 4, 1, 722, 1, 619, 456, 477]",21600
O02455,70568.76192752084,"[179, 2, 7, 60, 2, 1, 112]",43200
O02456,70587.49780594143,"[4, 549, 993, 527, 3, 2, 128, 51, 9]",21600
O02457,70597.16591299475,"[832, 1, 412, 498, 3, 359, 440]",21600
O02458,70632.51025006278,"[296, 51, 1, 284, 1, 1, 995, 4]",10800
O02459,70653.45879166541,"[1, 51, 10, 70, 287, 236, 21, 1, 291, 23]",21600
O02460,70664.94057547733,"[598, 19, 1, 84, 9, 141, 1]",21600
O02461,70680.62019463668,"[6, 248, 2, 4, 808, 9, 22, 812]",10800
O02462,70705.88754615777,"[397, 675, 947, 4, 897]",10800
O02463,70713.90195946857,"[891, 1, 26, 8]",10800
O02464,70718.5603276017,"[810, 33, 59, 11, 3, 1, 11]",43200
O02465,70783.73996293648,"[25, 726, 26, 281, 17, 22, 41]",21600
O02466,70796.66707316239,"[16, 5, 8, 279, 4]",10800
O02467,70809.88578074683,"[850, 169, 2, 1, 12, 1, 7]",21600
O02468,70851.8447591706,"[144, 2, 264, 5, 1, 17]",21600
O02469,70856.34180793159,"[7, 13, 24, 7, 512, 12]",21600
O02470,70870.0730963761,"[499, 5, 1, 93]",21600
O02471,70906.26934072912,"[119, 35, 2, 346, 4, 222]",43200
O02472,70929.92340642922,"[1, 958, 248, 357, 77, 1, 2, 619, 251]",21600
O02473,70980.33849863456,"[2, 1, 876, 501, 522, 66, 1, 46, 1]",43200
O02474,71033.15363560223,"[1, 148, 1, 20, 342, 562, 798, 3, 1, 1]",10800
O02475,71071.21817161737,"[2, 21, 420, 1, 10, 2, 7, 1, 1]",10800
O02476,71109.55931651019,"[41, 352, 12, 9, 151, 6, 1, 1, 1, 171, 2]",21600
O02477,71172.4950311551,"[9, 1, 12, 7, 2, 305, 1, 394, 4, 94]",43200
O02478,71186.36605528185,"[185, 15, 5, 1, 1, 12, 5, 2]",21600
O02479,71195.87425658,"[5, 185, 141, 3, 516, 557, 1, 5, 903]",21600
O02480,71206.54182935203,"[1, 6, 380, 455, 67, 15, 119, 1]",10800
O02481,71234.42157361461,"[154, 1, 428, 4, 1, 1, 59, 6, 16, 3]",21600
O02482,71255.24911648611,"[2, 1, 1, 4, 10, 4, 235, 1, 20]",43200
O02483,71338.57841573164,"[48, 4, 3, 319, 2, 10, 1, 3]",21600
O02484,71419.39397867423,"[83, 1, 62, 1, 86, 199, 73, 9, 752, 186]",43200
O02485,71454.5597820043,"[2, 11, 1, 4, 50, 942, 3, 1, 5]",43200
O02486,71462.3080551626,"[980, 411, 1, 7, 2, 3, 2, 1]",43200
O02487,71477.97458522594,"[4, 1, 1, 1, 1]",10800
O02488,71523.810856054,"[17, 14, 367, 55, 9, 233, 6, 9, 175]",10800
O02489,71565.29692155407,"[5, 437, 5, 74, 3, 2]",21600
O02490,71582.81110323049,"[68, 8, 1, 234, 14, 1, 19, 50, 2, 117]",21600
O02491,71890.98922534342,"[3, 199, 198, 2, 3]",43200
O02492,71894.48044810645,"[15, 2, 1, 520, 810, 145, 122, 1, 875]",21600
O02493,71921.86099890729,"[149, 391, 1, 38, 1, 525, 506]",21600
O02494,71957.65396530514,"[335, 1, 1, 3, 1]",21600
O02495,71974.05778756026,"[3, 29, 857, 6, 8]",21600
O02496,71989.40575345297,"[1, 2, 374, 1, 5, 180, 3, 1, 286, 15, 153]",21600
O02497,71998.36011048168,"[56, 1, 343, 430, 643, 4, 4, 6, 30]",43200
O02498,72024.2432766567,"[278, 17, 505, 5, 5]",10800
O02499,72026.48686748193,"[5, 1, 135, 2, 16, 156, 1, 126]",21600
O02500,72073.86572833128,"[4, 156, 1, 1, 5]",21600
O02501,72099.91085711755,"[1, 3, 29, 317, 575]",43200
O02502,72111.35126681715,"[29, 2, 1, 3]",21600
O02503,72142.29303404268,"[14, 590, 6, 150, 1, 69, 10, 3, 966, 7, 29]",21600
O02504,72185.50194067936,"[864, 490, 15, 1, 4, 6, 200, 141, 9]",43200
O02505,72192.81819712323,"[2, 6, 4, 13, 1]",21600
O02506,72235.20663404926,"[4, 11, 983, 208, 320, 993, 320, 1]",21600
O02507,72237.7983540258,"[1, 55, 625, 451, 1, 572, 1, 5, 1]",21600
O02508,72328.47006010753,"[3, 8, 47, 46, 106, 535, 1]",10800
O02509,72340.41169813953,"[36, 15, 110, 264, 2, 112, 489, 92, 1]",21600
O02510,72344.38229079715,"[1, 155, 1, 4]",21600
O02511,72353.5633662587,"[211, 615, 316, 1, 4, 5, 368]",21600
O02512,72378.57214980548,"[678, 624, 71, 711, 1, 930, 37]",21600
O02513,72383.33194134629,"[806, 850, 569, 1, 1, 885, 302]",10800
O02514,72394.44919106625,"[345, 1, 9]",21600
O02515,72397.15578959961,"[29, 20, 598, 4, 14, 898, 2, 740, 1]",10800
O02516,72397.6894326154,"[1, 4, 1, 4, 7, 4, 18, 939, 1]",43200
O02517,72432.98979922924,"[446, 1, 5, 41, 544, 697, 37]",10800
O02518,72446.50632385726,"[8, 32, 381, 17, 1, 355]",21600
O02519,72447.10143787858,"[10, 3, 501, 286]",21600
O02520,72469.33796246831,"[2, 4, 609, 18, 1]",43200
O02521,72481.0466299775,"[14, 572, 624, 570, 29, 2, 388, 14, 1, 195, 3]",21600
O02522,72498.11999539248,"[166, 1, 342, 437, 7, 9, 469]",21600
O02523,72509.26728130781,"[561, 414, 1, 448, 618, 59, 263, 13, 20, 2, 61]",10800
O02524,72516.44325611876,"[223, 1, 1, 51, 1]",43200
O02525,72552.62992054173,"[4, 565, 32, 12, 466, 2, 7, 1, 15]",21600
O02526,72566.75420150191,"[357, 1, 8, 93]",21600
O02527,72578.88682006088,"[2, 545, 58, 537, 74, 309, 23, 1, 842, 160]",21600
O02528,72672.53878199804,"[194, 2, 30, 930, 3, 1, 572, 1, 38]",10800
O02529,72696.6859766041,"[41, 3, 14, 671, 5, 280, 322]",21600
O02530,72775.11484408198,"[930, 1, 1, 1, 805, 1, 4, 32]",10800
O02531,72852.05957664212,"[97, 275, 11, 17, 20, 909]",21600
O02532,72912.16332229553,"[2, 2, 660, 5, 1, 1]",10800
O02533,72937.7167318785,"[25, 1, 3, 100]",21600
O02534,72940.14166283596,"[5, 113, 253, 7, 20, 13, 7, 16, 1]",21600
O02535,72966.70431309092,"[293, 15, 17, 65, 3, 3, 5]",43200
O02536,72983.19649464186,"[136, 1, 56, 3]",21600
O02537,73002.2405098721,"[2, 1, 11, 298, 37, 147, 505, 275, 52, 18]",21600
O02538,73055.55074042968,"[18, 1, 1, 1, 121, 540, 427, 3, 145]",21600
O02539,73071.60810740471,"[1, 47, 7, 18, 504, 13, 47, 15, 64, 10]",21600
O02540,73101.05209683253,"[137, 1, 646, 1, 697, 4, 1, 785, 2, 1, 1]",21600
O02541,73143.14895450899,"[9, 8, 2, 3, 685, 9]",21600
O02542,73219.78510243403,"[12, 1, 1, 6, 124, 2, 11, 134, 1]",43200
O02543,73247.36662705039,"[1, 44, 4, 8, 91, 291, 1, 10, 5, 78, 1]",10800
O02544,73296.0187085216,"[118, 1, 424, 2, 1, 253]",21600
O02545,73309.8160987585,"[966, 9, 20, 189, 15, 415, 1]",21600
O02546,73310.49038692917,"[5, 7, 953, 139, 892, 140]",21600
O02547,73390.72737880799,"[982, 11, 557, 2, 969, 8, 5]",10800
O02548,73418.33099235214,"[1, 50, 661, 41, 14, 56]",10800
O02549,73543.01523155993,"[6, 947, 221, 793, 233, 269, 5, 8, 5]",43200
O02550,73575.91436278955,"[178, 979, 244, 14, 49, 543, 619, 364, 191, 175]",21600
O02551,73604.57435109155,"[6, 922, 1, 232, 46, 823, 3, 1, 61, 1]",21600
O02552,73660.19107000213,"[315, 353, 1, 189, 76, 392, 8, 1, 1]",43200
O02553,73671.47505810768,"[1, 485, 33, 100, 12, 359, 1, 678, 1, 2]",21600
O02554,73692.87363003664,"[93, 21, 792, 80, 2, 931]",21600
O02555,73709.52606983329,"[30, 2, 5, 3, 4, 961, 115]",21600
O02556,73738.58758003861,"[2, 1, 749, 1, 93, 1, 98, 13, 646, 18]",10800
O02557,73789.96119140305,"[6, 868, 1, 32, 2, 1, 7, 10, 1]",10800
O02558,73813.33795065597,"[34, 1, 3, 1, 532, 1, 5]",21600
O02559,73823.17036749583,"[3, 1, 2, 602, 13]",10800
O02560,73826.61670290437,"[142, 295]",10800
O02561,73874.06559519155,"[5, 34, 964, 18, 1, 2, 1, 59]",10800
O02562,73980.94255317435,"[10, 378, 5, 647, 833, 11, 32, 47]",10800
O02563,74058.08554820965,"[1, 47, 530, 6, 35]",43200
O02564,74072.51818327101,"[8, 578, 1, 6, 238, 20, 4, 35, 1, 988, 1, 18]",21600
O02565,74095.36994165213,"[10, 11, 488, 366, 21, 4, 1]",43200
O02566,74119.03310935882,"[91, 2, 3, 672, 8, 764, 1, 511, 1]",21600
O02567,74153.52093925833,"[85, 1, 584, 1, 886, 15, 545]",43200
O02568,74192.60505899815,"[1, 463, 20, 506, 685, 156, 4, 162]",43200
O02569,74193.43507162761,"[399, 3, 416, 8]",21600
O02570,74197.77108846778,"[2, 178, 620, 1, 306, 2, 68]",21600
O02571,74254.29820269896,"[927, 82, 3, 1, 1, 829, 7, 2, 296]",21600
O02572,74261.21204040688,"[857, 396, 1, 2]",43200
O02573,74270.70232093483,"[4, 1, 435, 5, 26, 1, 1, 22, 2, 2, 5, 880, 92]",10800
O02574,74289.76792167504,"[775, 10, 24, 1, 2]",21600
O02575,74351.90153079951,"[5, 773, 1, 49, 666, 582, 1]",21600
O02576,74359.06705590393,"[1, 731, 96, 52, 1, 103]",21600
O02577,74364.54368524568,"[1, 18, 1, 2, 1, 60, 12]",21600
O02578,74365.57920604789,"[7, 149, 7, 34]",10800
O02579,74377.80477143973,"[4, 306, 582, 7, 91, 4]",43200
O02580,74406.27195519369,"[76, 92, 1, 23, 4, 1, 1, 1, 957]",43200
O02581,74435.29159233779,"[1, 45, 871, 342, 735, 46, 7, 268, 442, 3, 358]",43200
O02582,74480.37064325147,"[742, 4, 1, 89, 1, 444, 16, 653]",21600
O02583,74487.70956742766,"[2, 1, 624, 2, 1, 15, 721, 6]",21600
O02584,74490.00879720101,"[9, 1, 1, 578, 1, 2, 705]",43200
O02585,74576.97590114294,"[4, 122, 62]",43200
O02586,74581.15366976708,"[150, 57, 1, 79, 9]",10800
