slot_id,x,y,z,sku_id,number,class
2523,41,16,0,72,9.0,A
2524,41,16,1,72,9.0,A
2525,41,16,2,72,9.0,A
2526,42,16,0,72,9.0,A
2527,42,16,1,72,9.0,A
2528,42,16,2,72,9.0,A
2529,43,16,0,72,9.0,A
2530,43,16,1,72,9.0,A
2531,43,16,2,72,9.0,A
2532,44,16,0,72,9.0,A
2533,44,16,1,72,9.0,A
2534,44,16,2,73,48.0,A
2535,45,16,0,73,48.0,A
2536,45,16,1,73,48.0,A
2537,45,16,2,73,48.0,A
2538,46,16,0,73,48.0,A
2539,46,16,1,73,48.0,A
2540,46,16,2,74,20.0,A
2541,47,16,0,74,20.0,A
2542,47,16,1,74,20.0,A
2543,47,16,2,74,20.0,A
2544,48,16,0,74,20.0,A
2545,48,16,1,74,20.0,A
2546,48,16,2,74,20.0,A
2547,49,16,0,74,20.0,A
2548,49,16,1,74,20.0,A
2549,49,16,2,74,20.0,A
2550,0,17,0,74,20.0,A
2551,0,17,1,74,20.0,A
2552,0,17,2,74,20.0,A
2553,1,17,0,74,20.0,A
2554,1,17,1,74,20.0,A
2555,1,17,2,74,20.0,A
2556,2,17,0,74,20.0,A
2557,2,17,1,74,20.0,A
2558,2,17,2,74,20.0,A
2559,3,17,0,75,12.0,A
2560,3,17,1,75,12.0,A
2561,3,17,2,75,12.0,A
2562,4,17,0,75,12.0,A
2563,4,17,1,75,12.0,A
2564,4,17,2,75,12.0,A
2565,5,17,0,75,12.0,A
2566,5,17,1,75,12.0,A
2567,5,17,2,75,12.0,A
2568,6,17,0,75,12.0,A
2569,6,17,1,75,12.0,A
2570,6,17,2,75,12.0,A
2571,7,17,0,75,12.0,A
2572,7,17,1,75,12.0,A
2573,7,17,2,75,12.0,A
2574,8,17,0,75,12.0,A
2575,8,17,1,75,12.0,A
2576,8,17,2,75,12.0,A
2577,9,17,0,75,12.0,A
2578,9,17,1,75,12.0,A
2579,9,17,2,75,12.0,A
2580,10,17,0,75,12.0,A
2581,10,17,1,75,12.0,A
2582,10,17,2,75,12.0,A
2583,11,17,0,75,12.0,A
2584,11,17,1,75,12.0,A
2585,11,17,2,75,12.0,A
2586,12,17,0,75,12.0,A
2587,12,17,1,75,12.0,A
2588,12,17,2,75,12.0,A
2589,13,17,0,75,12.0,A
2590,13,17,1,75,12.0,A
2591,13,17,2,75,12.0,A
2592,14,17,0,75,12.0,A
2593,14,17,1,75,12.0,A
2594,14,17,2,75,12.0,A
2595,15,17,0,75,12.0,A
2596,15,17,1,75,12.0,A
2597,15,17,2,76,96.0,A
2598,16,17,0,76,96.0,A
2599,16,17,1,76,96.0,A
2600,16,17,2,76,96.0,A
2601,17,17,0,76,96.0,A
2602,17,17,1,77,1512.0,A
2603,17,17,2,78,51.0,A
2604,18,17,0,78,60.0,A
2605,18,17,1,78,60.0,A
2606,18,17,2,79,413.0,A
2607,19,17,0,80,24.0,A
2608,19,17,1,80,24.0,A
2609,19,17,2,80,22.0,A
2610,20,17,0,80,24.0,A
2611,20,17,1,80,24.0,A
2612,20,17,2,80,22.0,A
2613,21,17,0,80,24.0,A
2614,21,17,1,80,24.0,A
2615,21,17,2,80,22.0,A
2616,22,17,0,80,24.0,A
2617,22,17,1,80,24.0,A
2618,22,17,2,80,22.0,A
2619,23,17,0,80,24.0,A
2620,23,17,1,80,24.0,A
2621,23,17,2,80,22.0,A
2622,24,17,0,80,24.0,A
2623,24,17,1,81,6.0,A
2624,24,17,2,81,6.0,A
2625,25,17,0,81,6.0,A
2626,25,17,1,81,6.0,A
2627,25,17,2,81,6.0,A
2628,26,17,0,81,6.0,A
2629,26,17,1,81,6.0,A
2630,26,17,2,81,6.0,A
2631,27,17,0,81,6.0,A
2632,27,17,1,81,6.0,A
2633,27,17,2,81,6.0,A
2634,28,17,0,81,6.0,A
2635,28,17,1,81,6.0,A
2636,28,17,2,81,6.0,A
2637,29,17,0,81,6.0,A
2638,29,17,1,81,6.0,A
2639,29,17,2,81,6.0,A
2640,30,17,0,81,6.0,A
2641,30,17,1,81,6.0,A
2642,30,17,2,81,6.0,A
2643,31,17,0,81,6.0,A
2644,31,17,1,81,6.0,A
2645,31,17,2,81,6.0,A
2646,32,17,0,81,6.0,A
2647,32,17,1,81,6.0,A
2648,32,17,2,81,6.0,A
2649,33,17,0,81,6.0,A
2650,33,17,1,81,6.0,A
2651,33,17,2,81,6.0,A
2652,34,17,0,81,6.0,A
2653,34,17,1,81,6.0,A
2654,34,17,2,81,6.0,A
2655,35,17,0,81,6.0,A
2656,35,17,1,81,6.0,A
2657,35,17,2,81,6.0,A
2658,36,17,0,81,6.0,A
2659,36,17,1,81,6.0,A
2660,36,17,2,81,6.0,A
2661,37,17,0,81,6.0,A
2662,37,17,1,81,6.0,A
2663,37,17,2,81,6.0,A
2664,38,17,0,82,80.0,A
2665,38,17,1,82,73.0,A
2666,38,17,2,82,48.0,A
2667,39,17,0,82,80.0,A
2668,39,17,1,82,73.0,A
2669,39,17,2,83,175.0,A
2670,40,17,0,83,175.0,A
2671,40,17,1,83,175.0,A
2672,40,17,2,84,72.0,A
2673,41,17,0,84,72.0,A
2674,41,17,1,84,72.0,A
2675,41,17,2,84,72.0,A
2676,42,17,0,84,72.0,A
2677,42,17,1,85,150.0,A
2678,42,17,2,85,150.0,A
2679,43,17,0,85,150.0,A
2680,43,17,1,86,6.0,A
2681,43,17,2,86,6.0,A
2682,44,17,0,86,6.0,A
2683,44,17,1,86,6.0,A
2684,44,17,2,86,6.0,A
2685,45,17,0,86,6.0,A
2686,45,17,1,86,6.0,A
2687,45,17,2,86,6.0,A
2688,46,17,0,86,6.0,A
2689,46,17,1,86,6.0,A
2690,46,17,2,86,6.0,A
2691,47,17,0,86,6.0,A
2692,47,17,1,86,6.0,A
2693,47,17,2,86,6.0,A
2694,48,17,0,86,6.0,A
2695,48,17,1,86,6.0,A
2696,48,17,2,86,6.0,A
2697,49,17,0,86,6.0,A
2698,49,17,1,86,6.0,A
2699,49,17,2,86,6.0,A
2700,0,18,0,86,6.0,A
2701,0,18,1,86,6.0,A
2702,0,18,2,86,6.0,A
2703,1,18,0,86,6.0,A
2704,1,18,1,86,6.0,A
2705,1,18,2,86,6.0,A
2706,2,18,0,86,6.0,A
2707,2,18,1,86,6.0,A
2708,2,18,2,86,6.0,A
2709,3,18,0,86,6.0,A
2710,3,18,1,87,32.0,A
2711,3,18,2,87,32.0,A
2712,4,18,0,87,32.0,A
2713,4,18,1,87,32.0,A
2714,4,18,2,87,32.0,A
2715,5,18,0,87,32.0,A
2716,5,18,1,88,18.0,A
2717,5,18,2,88,18.0,A
2718,6,18,0,88,18.0,A
2719,6,18,1,88,18.0,A
2720,6,18,2,88,18.0,A
2721,7,18,0,88,18.0,A
2722,7,18,1,88,18.0,A
2723,7,18,2,88,18.0,A
2724,8,18,0,88,18.0,A
2725,8,18,1,88,18.0,A
2726,8,18,2,88,18.0,A
2727,9,18,0,88,18.0,A
2728,9,18,1,88,18.0,A
2729,9,18,2,88,18.0,A
2730,10,18,0,88,18.0,A
2731,10,18,1,88,18.0,A
2732,10,18,2,88,18.0,A
2733,11,18,0,88,18.0,A
2734,11,18,1,88,18.0,A
2735,11,18,2,88,18.0,A
2736,12,18,0,88,18.0,A
2737,12,18,1,88,18.0,A
2738,12,18,2,88,18.0,A
2739,13,18,0,89,4.0,A
2740,13,18,1,89,4.0,A
2741,13,18,2,89,4.0,A
2742,14,18,0,89,4.0,A
2743,14,18,1,89,4.0,A
2744,14,18,2,89,4.0,A
2745,15,18,0,89,4.0,A
2746,15,18,1,89,4.0,A
2747,15,18,2,89,4.0,A
2748,16,18,0,89,4.0,A
2749,16,18,1,89,4.0,A
2750,16,18,2,89,4.0,A
2751,17,18,0,89,4.0,A
2752,17,18,1,89,4.0,A
2753,17,18,2,89,4.0,A
2754,18,18,0,89,4.0,A
2755,18,18,1,89,4.0,A
2756,18,18,2,89,4.0,A
2757,19,18,0,89,4.0,A
2758,19,18,1,89,4.0,A
2759,19,18,2,89,4.0,A
2760,20,18,0,89,4.0,A
2761,20,18,1,89,4.0,A
2762,20,18,2,89,4.0,A
2763,21,18,0,89,4.0,A
2764,21,18,1,89,4.0,A
2765,21,18,2,89,4.0,A
2766,22,18,0,89,4.0,A
2767,22,18,1,89,4.0,A
2768,22,18,2,89,4.0,A
2769,23,18,0,89,4.0,A
2770,23,18,1,89,4.0,A
2771,23,18,2,89,4.0,A
2772,24,18,0,89,4.0,A
2773,24,18,1,89,4.0,A
2774,24,18,2,89,4.0,A
2775,25,18,0,89,4.0,A
2776,25,18,1,89,4.0,A
2777,25,18,2,89,4.0,A
2778,26,18,0,89,4.0,A
2779,26,18,1,89,4.0,A
2780,26,18,2,89,4.0,A
2781,27,18,0,89,4.0,A
2782,27,18,1,89,4.0,A
2783,27,18,2,89,4.0,A
2784,28,18,0,89,4.0,A
2785,28,18,1,89,4.0,A
2786,28,18,2,89,4.0,A
2787,29,18,0,89,4.0,A
2788,29,18,1,89,4.0,A
2789,29,18,2,89,4.0,A
2790,30,18,0,89,4.0,A
2791,30,18,1,89,4.0,A
2792,30,18,2,89,4.0,A
2793,31,18,0,89,4.0,A
2794,31,18,1,89,4.0,A
2795,31,18,2,89,4.0,A
2796,32,18,0,89,4.0,A
2797,32,18,1,89,4.0,A
2798,32,18,2,89,4.0,A
2799,33,18,0,89,4.0,A
2800,33,18,1,89,4.0,A
2801,33,18,2,89,4.0,A
2802,34,18,0,89,4.0,A
2803,34,18,1,89,4.0,A
2804,34,18,2,89,4.0,A
2805,35,18,0,89,4.0,A
2806,35,18,1,89,4.0,A
2807,35,18,2,89,4.0,A
2808,36,18,0,89,4.0,A
2809,36,18,1,89,4.0,A
2810,36,18,2,89,4.0,A
2811,37,18,0,89,4.0,A
2812,37,18,1,89,4.0,A
2813,37,18,2,89,4.0,A
2814,38,18,0,89,4.0,A
2815,38,18,1,89,4.0,A
2816,38,18,2,89,4.0,A
2817,39,18,0,89,4.0,A
2818,39,18,1,89,4.0,A
2819,39,18,2,89,4.0,A
2820,40,18,0,89,4.0,A
2821,40,18,1,89,4.0,A
2822,40,18,2,89,4.0,A
2823,41,18,0,89,4.0,A
2824,41,18,1,89,4.0,A
2825,41,18,2,89,4.0,A
2826,42,18,0,90,18.0,A
2827,42,18,1,90,18.0,A
2828,42,18,2,90,18.0,A
2829,43,18,0,90,18.0,A
2830,43,18,1,90,18.0,A
2831,43,18,2,90,18.0,A
2832,44,18,0,90,18.0,A
2833,44,18,1,91,12.0,A
2834,44,18,2,91,12.0,A
2835,45,18,0,91,12.0,A
2836,45,18,1,91,12.0,A
2837,45,18,2,91,12.0,A
2838,46,18,0,91,12.0,A
2839,46,18,1,91,12.0,A
2840,46,18,2,91,12.0,A
2841,47,18,0,91,12.0,A
2842,47,18,1,91,12.0,A
2843,47,18,2,91,12.0,A
2844,48,18,0,91,12.0,A
2845,48,18,1,91,12.0,A
2846,48,18,2,91,12.0,A
2847,49,18,0,91,12.0,A
2848,49,18,1,91,12.0,A
2849,49,18,2,91,12.0,A
2850,0,19,0,91,12.0,A
2851,0,19,1,91,12.0,A
2852,0,19,2,91,12.0,A
2853,1,19,0,91,12.0,A
2854,1,19,1,91,12.0,A
2855,1,19,2,92,8.0,A
2856,2,19,0,92,8.0,A
2857,2,19,1,92,8.0,A
2858,2,19,2,92,8.0,A
2859,3,19,0,92,8.0,A
2860,3,19,1,92,8.0,A
2861,3,19,2,92,8.0,A
2862,4,19,0,92,8.0,A
2863,4,19,1,92,8.0,A
2864,4,19,2,92,8.0,A
2865,5,19,0,92,8.0,A
2866,5,19,1,92,8.0,A
2867,5,19,2,92,8.0,A
2868,6,19,0,92,8.0,A
2869,6,19,1,92,8.0,A
2870,6,19,2,92,8.0,A
2871,7,19,0,92,8.0,A
2872,7,19,1,92,8.0,A
2873,7,19,2,92,8.0,A
2874,8,19,0,92,8.0,A
2875,8,19,1,92,8.0,A
2876,8,19,2,92,8.0,A
2877,9,19,0,92,8.0,A
2878,9,19,1,92,8.0,A
2879,9,19,2,92,8.0,A
2880,10,19,0,92,8.0,A
2881,10,19,1,92,8.0,A
2882,10,19,2,92,8.0,A
2883,11,19,0,92,8.0,A
2884,11,19,1,92,8.0,A
2885,11,19,2,92,8.0,A
2886,12,19,0,92,8.0,A
2887,12,19,1,92,8.0,A
2888,12,19,2,92,8.0,A
2889,13,19,0,92,8.0,A
2890,13,19,1,92,8.0,A
2891,13,19,2,92,8.0,A
2892,14,19,0,92,8.0,A
2893,14,19,1,92,8.0,A
2894,14,19,2,92,8.0,A
2895,15,19,0,92,8.0,A
2896,15,19,1,92,8.0,A
2897,15,19,2,92,8.0,A
2898,16,19,0,92,8.0,A
2899,16,19,1,92,8.0,A
2900,16,19,2,92,8.0,A
2901,17,19,0,92,8.0,A
2902,17,19,1,92,8.0,A
2903,17,19,2,92,8.0,A
2904,18,19,0,92,8.0,A
2905,18,19,1,92,8.0,A
2906,18,19,2,92,8.0,A
2907,19,19,0,92,8.0,A
2908,19,19,1,92,8.0,A
2909,19,19,2,92,8.0,A
2910,20,19,0,92,8.0,A
2911,20,19,1,92,8.0,A
2912,20,19,2,92,8.0,A
2913,21,19,0,92,8.0,A
2914,21,19,1,93,108.0,A
2915,21,19,2,93,108.0,A
2916,22,19,0,94,56.0,A
2917,22,19,1,94,56.0,A
2918,22,19,2,94,56.0,A
2919,23,19,0,94,56.0,A
2920,23,19,1,94,56.0,A
2921,23,19,2,95,18.0,A
2922,24,19,0,95,18.0,A
2923,24,19,1,95,18.0,A
2924,24,19,2,95,18.0,A
2925,25,19,0,95,18.0,A
2926,25,19,1,95,18.0,A
2927,25,19,2,95,18.0,A
2928,26,19,0,95,18.0,A
2929,26,19,1,95,18.0,A
2930,26,19,2,95,18.0,A
2931,27,19,0,95,18.0,A
2932,27,19,1,95,18.0,A
2933,27,19,2,95,18.0,A
2934,28,19,0,95,18.0,A
2935,28,19,1,95,18.0,A
2936,28,19,2,95,18.0,A
2937,29,19,0,95,18.0,A
2938,29,19,1,95,18.0,A
2939,29,19,2,95,18.0,A
2940,30,19,0,95,18.0,A
2941,30,19,1,95,18.0,A
2942,30,19,2,95,18.0,A
2943,31,19,0,95,18.0,A
2944,31,19,1,95,18.0,A
2945,31,19,2,95,18.0,A
2946,32,19,0,95,18.0,A
2947,32,19,1,96,4.0,A
2948,32,19,2,96,4.0,A
2949,33,19,0,96,4.0,A
2950,33,19,1,96,4.0,A
2951,33,19,2,96,4.0,A
2952,34,19,0,96,4.0,A
2953,34,19,1,96,4.0,A
2954,34,19,2,96,4.0,A
2955,35,19,0,96,4.0,A
2956,35,19,1,96,4.0,A
2957,35,19,2,96,4.0,A
2958,36,19,0,96,4.0,A
2959,36,19,1,96,4.0,A
2960,36,19,2,96,4.0,A
2961,37,19,0,96,4.0,A
2962,37,19,1,96,4.0,A
2963,37,19,2,96,4.0,A
2964,38,19,0,96,4.0,A
2965,38,19,1,96,4.0,A
2966,38,19,2,96,4.0,A
2967,39,19,0,96,4.0,A
2968,39,19,1,96,4.0,A
2969,39,19,2,96,4.0,A
2970,40,19,0,96,4.0,A
2971,40,19,1,96,4.0,A
2972,40,19,2,96,4.0,A
2973,41,19,0,96,4.0,A
2974,41,19,1,96,4.0,A
2975,41,19,2,96,4.0,A
2976,42,19,0,96,4.0,A
2977,42,19,1,96,4.0,A
2978,42,19,2,96,4.0,A
2979,43,19,0,96,4.0,A
2980,43,19,1,96,4.0,A
2981,43,19,2,96,4.0,A
2982,44,19,0,96,4.0,A
2983,44,19,1,96,4.0,A
2984,44,19,2,96,4.0,A
2985,45,19,0,96,4.0,A
2986,45,19,1,96,4.0,A
2987,45,19,2,96,4.0,A
2988,46,19,0,96,4.0,A
2989,46,19,1,96,4.0,A
2990,46,19,2,96,4.0,A
2991,47,19,0,96,4.0,A
2992,47,19,1,96,4.0,A
2993,47,19,2,96,4.0,A
2994,48,19,0,96,4.0,A
2995,48,19,1,96,4.0,A
2996,48,19,2,96,4.0,A
2997,49,19,0,96,4.0,A
2998,49,19,1,96,4.0,A
2999,49,19,2,96,4.0,A
3000,0,20,0,96,4.0,A
3001,0,20,1,96,4.0,A
3002,0,20,2,96,4.0,A
3003,1,20,0,96,4.0,A
3004,1,20,1,96,4.0,A
3005,1,20,2,96,4.0,A
3006,2,20,0,96,4.0,A
3007,2,20,1,96,4.0,A
3008,2,20,2,96,4.0,A
3009,3,20,0,96,4.0,A
3010,3,20,1,96,4.0,A
3011,3,20,2,96,4.0,A
3012,4,20,0,96,4.0,A
3013,4,20,1,96,4.0,A
3014,4,20,2,96,4.0,A
3015,5,20,0,96,4.0,A
3016,5,20,1,96,4.0,A
3017,5,20,2,96,4.0,A
3018,6,20,0,96,4.0,A
3019,6,20,1,96,4.0,A
3020,6,20,2,96,4.0,A
3021,7,20,0,96,4.0,A
3022,7,20,1,96,4.0,A
3023,7,20,2,96,4.0,A
3024,8,20,0,96,4.0,A
3025,8,20,1,96,4.0,A
3026,8,20,2,96,4.0,A
3027,9,20,0,96,4.0,A
3028,9,20,1,96,4.0,A
3029,9,20,2,96,4.0,A
3030,10,20,0,96,4.0,A
3031,10,20,1,96,4.0,A
3032,10,20,2,96,4.0,A
3033,11,20,0,96,4.0,A
3034,11,20,1,96,4.0,A
3035,11,20,2,96,4.0,A
3036,12,20,0,96,4.0,A
3037,12,20,1,96,4.0,A
3038,12,20,2,96,4.0,A
3039,13,20,0,96,4.0,A
3040,13,20,1,96,4.0,A
3041,13,20,2,96,4.0,A
3042,14,20,0,96,4.0,A
3043,14,20,1,96,4.0,A
3044,14,20,2,96,4.0,A
3045,15,20,0,96,4.0,A
3046,15,20,1,96,4.0,A
3047,15,20,2,96,4.0,A
3048,16,20,0,96,4.0,A
3049,16,20,1,96,4.0,A
3050,16,20,2,96,4.0,A
3051,17,20,0,96,4.0,A
3052,17,20,1,96,4.0,A
3053,17,20,2,96,4.0,A
3054,18,20,0,96,4.0,A
3055,18,20,1,96,4.0,A
3056,18,20,2,96,4.0,A
3057,19,20,0,96,4.0,A
3058,19,20,1,96,4.0,A
3059,19,20,2,96,4.0,A
3060,20,20,0,96,4.0,A
3061,20,20,1,97,4.0,A
3062,20,20,2,97,4.0,A
3063,21,20,0,97,4.0,A
3064,21,20,1,97,4.0,A
3065,21,20,2,97,4.0,A
3066,22,20,0,97,4.0,A
3067,22,20,1,97,4.0,A
3068,22,20,2,97,4.0,A
3069,23,20,0,97,4.0,A
3070,23,20,1,97,4.0,A
3071,23,20,2,97,4.0,A
3072,24,20,0,97,4.0,A
3073,24,20,1,97,4.0,A
3074,24,20,2,97,4.0,A
3075,25,20,0,97,4.0,A
3076,25,20,1,97,4.0,A
3077,25,20,2,97,4.0,A
3078,26,20,0,97,4.0,A
3079,26,20,1,97,4.0,A
3080,26,20,2,97,4.0,A
3081,27,20,0,97,4.0,A
3082,27,20,1,97,4.0,A
3083,27,20,2,97,4.0,A
3084,28,20,0,97,4.0,A
3085,28,20,1,97,4.0,A
3086,28,20,2,97,4.0,A
3087,29,20,0,97,4.0,A
3088,29,20,1,97,4.0,A
3089,29,20,2,97,4.0,A
3090,30,20,0,97,4.0,A
3091,30,20,1,97,4.0,A
3092,30,20,2,98,20.0,A
3093,31,20,0,98,20.0,A
3094,31,20,1,98,20.0,A
3095,31,20,2,98,20.0,A
3096,32,20,0,98,20.0,A
3097,32,20,1,98,20.0,A
3098,32,20,2,98,20.0,A
3099,33,20,0,98,20.0,A
3100,33,20,1,99,12.0,A
3101,33,20,2,99,8.0,A
3102,34,20,0,99,16.0,A
3103,34,20,1,99,12.0,A
3104,34,20,2,99,8.0,A
3105,35,20,0,99,16.0,A
3106,35,20,1,99,12.0,A
3107,35,20,2,99,8.0,A
3108,36,20,0,99,16.0,A
3109,36,20,1,99,12.0,A
3110,36,20,2,99,8.0,A
3111,37,20,0,99,16.0,A
3112,37,20,1,99,12.0,A
3113,37,20,2,99,8.0,A
3114,38,20,0,99,16.0,A
3115,38,20,1,99,12.0,A
3116,38,20,2,99,8.0,A
3117,39,20,0,99,16.0,A
3118,39,20,1,99,12.0,A
3119,39,20,2,99,8.0,A
3120,40,20,0,99,16.0,A
3121,40,20,1,99,12.0,A
3122,40,20,2,99,8.0,A
3123,41,20,0,99,16.0,A
3124,41,20,1,99,12.0,A
3125,41,20,2,99,8.0,A
3126,42,20,0,99,16.0,A
3127,42,20,1,99,12.0,A
3128,42,20,2,99,8.0,A
3129,43,20,0,99,16.0,A
3130,43,20,1,99,12.0,A
3131,43,20,2,99,8.0,A
3132,44,20,0,99,16.0,A
3133,44,20,1,99,12.0,A
3134,44,20,2,99,8.0,A
3135,45,20,0,99,16.0,A
3136,45,20,1,99,12.0,A
3137,45,20,2,99,8.0,A
3138,46,20,0,99,16.0,A
3139,46,20,1,100,154.0,A
3140,46,20,2,100,102.0,A
3141,47,20,0,101,18.0,B
3142,47,20,1,101,18.0,B
3143,47,20,2,101,16.0,B
3144,48,20,0,101,18.0,B
3145,48,20,1,101,18.0,B
3146,48,20,2,101,16.0,B
3147,49,20,0,102,160.0,B
3148,49,20,1,103,40.0,B
3149,49,20,2,103,26.0,B
3150,0,21,0,103,48.0,B
3151,0,21,1,104,18.0,B
3152,0,21,2,104,14.0,B
3153,1,21,0,104,18.0,B
3154,1,21,1,104,18.0,B
3155,1,21,2,105,42.0,B
3156,2,21,0,105,48.0,B
3157,2,21,1,106,90.0,B
3158,2,21,2,107,350.0,B
3159,3,21,0,108,297.0,B
3160,3,21,1,109,53.0,B
3161,3,21,2,109,35.0,B
3162,4,21,0,109,60.0,B
3163,4,21,1,110,45.0,B
3164,4,21,2,110,45.0,B
3165,5,21,0,110,45.0,B
3166,5,21,1,111,6.0,B
3167,5,21,2,111,6.0,B
3168,6,21,0,111,6.0,B
3169,6,21,1,111,6.0,B
3170,6,21,2,111,6.0,B
3171,7,21,0,111,6.0,B
3172,7,21,1,111,6.0,B
3173,7,21,2,111,6.0,B
3174,8,21,0,111,6.0,B
3175,8,21,1,112,16.0,B
3176,8,21,2,112,16.0,B
3177,9,21,0,112,16.0,B
3178,9,21,1,112,16.0,B
3179,9,21,2,112,16.0,B
3180,10,21,0,113,100.0,B
3181,10,21,1,114,18.0,B
3182,10,21,2,114,18.0,B
3183,11,21,0,114,18.0,B
3184,11,21,1,114,18.0,B
3185,11,21,2,114,18.0,B
3186,12,21,0,114,18.0,B
3187,12,21,1,115,119.0,B
3188,12,21,2,116,3.0,B
3189,13,21,0,116,3.0,B
3190,13,21,1,116,3.0,B
3191,13,21,2,116,3.0,B
3192,14,21,0,116,3.0,B
3193,14,21,1,116,3.0,B
3194,14,21,2,116,3.0,B
3195,15,21,0,116,3.0,B
3196,15,21,1,116,3.0,B
3197,15,21,2,116,3.0,B
3198,16,21,0,116,3.0,B
3199,16,21,1,116,3.0,B
3200,16,21,2,116,3.0,B
3201,17,21,0,116,3.0,B
3202,17,21,1,116,3.0,B
3203,17,21,2,116,3.0,B
3204,18,21,0,116,3.0,B
3205,18,21,1,116,3.0,B
3206,18,21,2,117,6.0,B
3207,19,21,0,117,6.0,B
3208,19,21,1,117,6.0,B
3209,19,21,2,117,6.0,B
3210,20,21,0,117,6.0,B
3211,20,21,1,117,6.0,B
3212,20,21,2,117,6.0,B
3213,21,21,0,117,6.0,B
3214,21,21,1,117,6.0,B
3215,21,21,2,117,6.0,B
3216,22,21,0,117,6.0,B
3217,22,21,1,117,6.0,B
3218,22,21,2,117,6.0,B
3219,23,21,0,117,6.0,B
3220,23,21,1,117,6.0,B
3221,23,21,2,117,6.0,B
3222,24,21,0,117,6.0,B
3223,24,21,1,117,6.0,B
3224,24,21,2,117,6.0,B
3225,25,21,0,117,6.0,B
3226,25,21,1,118,60.0,B
3227,25,21,2,119,182.0,B
3228,26,21,0,120,27.0,B
3229,26,21,1,120,27.0,B
3230,26,21,2,120,27.0,B
3231,27,21,0,121,24.0,B
3232,27,21,1,121,24.0,B
3233,27,21,2,122,3600.0,B
3234,28,21,0,123,320.0,B
3235,28,21,1,124,8.0,B
3236,28,21,2,124,8.0,B
3237,29,21,0,124,8.0,B
3238,29,21,1,124,8.0,B
3239,29,21,2,124,8.0,B
3240,30,21,0,124,8.0,B
3241,30,21,1,125,72.0,B
3242,30,21,2,126,48.0,B
3243,31,21,0,126,48.0,B
3244,31,21,1,127,30.0,B
3245,31,21,2,127,30.0,B
3246,32,21,0,127,30.0,B
3247,32,21,1,128,2.0,B
3248,32,21,2,128,2.0,B
3249,33,21,0,128,2.0,B
3250,33,21,1,128,2.0,B
3251,33,21,2,128,2.0,B
3252,34,21,0,128,2.0,B
3253,34,21,1,128,2.0,B
3254,34,21,2,128,2.0,B
3255,35,21,0,128,2.0,B
3256,35,21,1,128,2.0,B
3257,35,21,2,128,2.0,B
3258,36,21,0,128,2.0,B
3259,36,21,1,128,2.0,B
3260,36,21,2,128,2.0,B
3261,37,21,0,128,2.0,B
3262,37,21,1,128,2.0,B
3263,37,21,2,128,2.0,B
3264,38,21,0,128,2.0,B
3265,38,21,1,128,2.0,B
3266,38,21,2,128,2.0,B
3267,39,21,0,128,2.0,B
3268,39,21,1,128,2.0,B
3269,39,21,2,128,2.0,B
3270,40,21,0,128,2.0,B
3271,40,21,1,129,40.0,B
3272,40,21,2,129,40.0,B
3273,41,21,0,129,40.0,B
3274,41,21,1,130,1560.0,B
3275,41,21,2,131,7.0,B
3276,42,21,0,131,12.0,B
3277,42,21,1,131,11.0,B
3278,42,21,2,131,7.0,B
3279,43,21,0,131,12.0,B
3280,43,21,1,132,6.0,B
3281,43,21,2,132,6.0,B
3282,44,21,0,132,6.0,B
3283,44,21,1,132,6.0,B
3284,44,21,2,132,6.0,B
3285,45,21,0,132,6.0,B
3286,45,21,1,132,6.0,B
3287,45,21,2,132,6.0,B
3288,46,21,0,132,6.0,B
3289,46,21,1,132,6.0,B
3290,46,21,2,132,6.0,B
3291,47,21,0,133,420.0,B
3292,47,21,1,134,360.0,B
3293,47,21,2,135,390.0,B
3294,48,21,0,136,4.0,B
3295,48,21,1,136,4.0,B
3296,48,21,2,136,4.0,B
3297,49,21,0,136,4.0,B
3298,49,21,1,136,4.0,B
3299,49,21,2,136,4.0,B
3300,0,22,0,136,4.0,B
3301,0,22,1,136,4.0,B
3302,0,22,2,136,4.0,B
3303,1,22,0,136,4.0,B
3304,1,22,1,136,4.0,B
3305,1,22,2,136,4.0,B
3306,2,22,0,136,4.0,B
3307,2,22,1,136,4.0,B
3308,2,22,2,136,4.0,B
3309,3,22,0,136,4.0,B
3310,3,22,1,136,4.0,B
3311,3,22,2,136,4.0,B
3312,4,22,0,136,4.0,B
3313,4,22,1,136,4.0,B
3314,4,22,2,136,4.0,B
3315,5,22,0,136,4.0,B
3316,5,22,1,136,4.0,B
3317,5,22,2,137,1587.0,B
3318,6,22,0,138,27.0,B
3319,6,22,1,138,27.0,B
3320,6,22,2,138,19.0,B
3321,7,22,0,138,27.0,B
3322,7,22,1,138,27.0,B
3323,7,22,2,139,8.0,B
3324,8,22,0,139,8.0,B
3325,8,22,1,139,8.0,B
3326,8,22,2,139,8.0,B
3327,9,22,0,139,8.0,B
3328,9,22,1,139,8.0,B
3329,9,22,2,139,8.0,B
3330,10,22,0,139,8.0,B
3331,10,22,1,139,8.0,B
3332,10,22,2,139,8.0,B
3333,11,22,0,139,8.0,B
3334,11,22,1,139,8.0,B
3335,11,22,2,139,8.0,B
3336,12,22,0,140,120.0,B
3337,12,22,1,141,10.0,B
3338,12,22,2,141,10.0,B
3339,13,22,0,141,10.0,B
3340,13,22,1,141,10.0,B
3341,13,22,2,141,10.0,B
3342,14,22,0,142,4.0,B
3343,14,22,1,142,4.0,B
3344,14,22,2,142,2.0,B
